,0,1,2,3,4,5,6,7,8,9
0,0.80679740114,-0.213909679962,-0.138133464494,-0.0525818545121,0.261202365861,-0.230766490466,-0.100393483618,-0.00453488881747,-0.0740461443548,-0.21703948979
1,-0.213909679962,0.796091910485,-0.0184642519424,0.0582448173296,-0.420569433691,0.518557005044,-0.205350602043,-0.302654447112,0.376337579916,0.317106125997
2,-0.138133464494,-0.0184642519424,0.659640332861,0.0607431232484,-0.0920042140522,-0.131779349657,0.552102818457,0.444668105759,-0.327169592489,0.127030956415
3,-0.0525818545121,0.0582448173296,0.0607431232484,0.491547428863,-0.0747532947301,0.0494952758979,0.0624186843999,0.029731936141,0.00138254236423,0.0672018119635
4,0.261202365861,-0.420569433691,-0.0920042140522,-0.0747532947301,1.00947374171,-0.500834904097,0.0534246210096,0.189967480613,-0.289650163075,-0.361070821723
5,-0.230766490466,0.518557005044,-0.131779349657,0.0494952758979,-0.500834904097,1.37990407994,-0.416293415727,-0.506032684521,0.555373177619,0.355148228706
6,-0.100393483618,-0.205350602043,0.552102818457,0.0624186843999,0.0534246210096,-0.416293415727,1.44505849428,0.751129040118,-0.622483397435,0.0429703868577
7,-0.00453488881747,-0.302654447112,0.444668105759,0.029731936141,0.189967480613,-0.506032684521,0.751129040118,1.42566339912,-0.616170912879,-0.0762497924472
8,-0.0740461443548,0.376337579916,-0.327169592489,0.00138254236423,-0.289650163075,0.555373177619,-0.622483397435,-0.616170912879,1.17249239643,0.171951608373
9,-0.21703948979,0.317106125997,0.127030956415,0.0672018119635,-0.361070821723,0.355148228706,0.0429703868577,-0.0762497924472,0.171951608373,0.570329003253
