,0,1,2,3,4,5,6,7,8,9
0,1.23909712266,0.195819387717,0.573240554659,-1.21828442917,0.981385743962,0.469239358723,-0.486169879945,0.0219234380477,-0.333695638602,1.07893123572
1,0.195819387717,0.374517104603,0.102661540205,-0.285594760926,0.119553507329,0.203467259555,-0.084598965083,-0.0549066681407,0.0201532232079,0.299082785579
2,0.573240554659,0.102661540205,0.777454630652,-0.689985558451,0.625935988603,0.21694103162,-0.281926776547,0.0565612059634,-0.25729040266,0.574735960597
3,-1.21828442917,-0.285594760926,-0.689985558451,1.97774736332,-0.996274792957,-0.911918918461,0.559816322683,0.151576356802,0.16284266317,-1.5774768392
4,0.981385743962,0.119553507329,0.625935988603,-0.996274792957,1.97906428322,-0.410609678022,-0.706976422793,0.526384629399,-1.03169249473,0.60494151913
5,0.469239358723,0.203467259555,0.21694103162,-0.911918918461,-0.410609678022,1.67770307763,0.0430749828242,-0.604521440769,0.725844046784,1.18886489433
6,-0.486169879945,-0.084598965083,-0.281926776547,0.559816322683,-0.706976422793,0.0430749828242,1.06328680708,-0.13638435965,0.357182136337,-0.429840364828
7,0.0219234380477,-0.0549066681407,0.0565612059634,0.151576356802,0.526384629399,-0.604521440769,-0.13638435965,0.608473718245,-0.534186782414,-0.327779730877
8,-0.333695638602,0.0201532232079,-0.25729040266,0.16284266317,-1.03169249473,0.725844046784,0.357182136337,-0.534186782414,1.4867079401,0.150281450128
9,1.07893123572,0.299082785579,0.574735960597,-1.5774768392,0.60494151913,1.18886489433,-0.429840364828,-0.327779730877,0.150281450128,2.18874725777
