,0,1,2,3,4,5,6,7,8,9
0,0.361107790773,0.103652455821,-0.0329861140547,-0.171419490994,-0.165219352375,-0.0740630641021,-0.0251411619339,0.255916461291,-0.0568111944691,-0.249948264189
1,0.103652455821,1.72481221976,0.616749790028,-0.38770302295,0.452310842572,0.854903694242,0.178297935455,0.485241091042,-0.899754198114,-1.35842796106
2,-0.0329861140547,0.616749790028,1.38504718879,0.155808968484,0.948415851884,1.06830767893,0.2513859087,-0.304319212539,-0.685936575251,-0.544840745051
3,-0.171419490994,-0.38770302295,0.155808968484,1.22272125418,0.709977049743,0.365556542337,0.11522599421,-1.02365604754,0.199979315187,0.949979439722
4,-0.165219352375,0.452310842572,0.948415851884,0.709977049743,2.25021286779,1.5640600804,0.39025118902,-1.14273644486,-0.675946922347,0.0549881309768
5,-0.0740630641021,0.854903694242,1.06830767893,0.365556542337,1.5640600804,2.2590419181,0.401044400503,-0.647935724527,-0.99506135745,-0.64251995646
6,-0.0251411619339,0.178297935455,0.2513859087,0.11522599421,0.39025118902,0.401044400503,0.570894934163,-0.19629920319,-0.218558341478,-0.104495232742
7,0.255916461291,0.485241091042,-0.304319212539,-1.02365604754,-1.14273644486,-0.647935724527,-0.19629920319,2.11911992306,-0.210346398084,-1.30239459644
8,-0.0568111944691,-0.899754198114,-0.685936575251,0.199979315187,-0.675946922347,-0.99506135745,-0.218558341478,-0.210346398084,1.25486991983,1.12555675195
9,-0.249948264189,-1.35842796106,-0.544840745051,0.949979439722,0.0549881309768,-0.64251995646,-0.104495232742,-1.30239459644,1.12555675195,2.77185730715
